Subject	Item	GermanPillai	Duration	Step	LevelEnglish	SelVowel1	ReactionTime
24	pedal_paddle	0.659329054	short	5	mid	1	1137
24	pedal_paddle	0.659329054	short	7	mid	0	935
24	pedal_paddle	0.659329054	short	4	mid	1	2768
24	pedal_paddle	0.659329054	short	10	mid	0	968
24	pedal_paddle	0.659329054	short	11	mid	0	1135
24	pedal_paddle	0.659329054	short	6	mid	1	2541
24	pedal_paddle	0.659329054	short	2	mid	1	881
24	pedal_paddle	0.659329054	short	1	mid	1	774
24	pedal_paddle	0.659329054	short	11	mid	0	847
24	pedal_paddle	0.659329054	short	10	mid	0	877
24	pedal_paddle	0.659329054	short	8	mid	0	956
24	pedal_paddle	0.659329054	short	3	mid	1	882
24	pedal_paddle	0.659329054	short	9	mid	0	842
24	pedal_paddle	0.659329054	short	4	mid	0	972
24	pedal_paddle	0.659329054	short	7	mid	0	873
24	pedal_paddle	0.659329054	short	5	mid	0	897
25	pen_pan	0.723417289	short	9	high	0	1160
25	pen_pan	0.723417289	short	6	high	0	787
25	pen_pan	0.723417289	short	2	high	1	538
25	pen_pan	0.723417289	short	5	high	0	1933
25	pen_pan	0.723417289	short	1	high	1	749
25	pen_pan	0.723417289	short	4	high	1	766
25	pen_pan	0.723417289	short	8	high	0	721
25	pen_pan	0.723417289	short	7	high	0	734
25	pen_pan	0.723417289	short	10	high	0	903
25	pen_pan	0.723417289	short	11	high	0	730
25	pen_pan	0.723417289	short	3	high	1	631
25	pen_pan	0.723417289	short	11	high	0	665
25	pen_pan	0.723417289	short	4	high	1	680
25	pen_pan	0.723417289	short	9	high	0	1003
25	pen_pan	0.723417289	short	10	high	0	656
25	pen_pan	0.723417289	short	6	high	1	736
25	pen_pan	0.723417289	short	3	high	1	623
25	pen_pan	0.723417289	short	5	high	1	797
25	pen_pan	0.723417289	short	7	high	0	756
25	pen_pan	0.723417289	short	1	high	1	615
25	pen_pan	0.723417289	short	2	high	1	896
25	pen_pan	0.723417289	short	8	high	0	579
25	pen_pan	0.723417289	short	6	high	0	618
25	pen_pan	0.723417289	short	5	high	1	605
25	pen_pan	0.723417289	short	7	high	0	1584
25	pen_pan	0.723417289	short	1	high	1	1018
25	pen_pan	0.723417289	short	4	high	1	658
25	pen_pan	0.723417289	short	3	high	1	594
25	pen_pan	0.723417289	short	10	high	0	688
25	pen_pan	0.723417289	short	9	high	0	578
25	pen_pan	0.723417289	short	2	high	1	649
25	pen_pan	0.723417289	short	11	high	0	668
25	pen_pan	0.723417289	short	8	high	0	1206
25	pedal_paddle	0.723417289	short	8	high	0	2405
25	pedal_paddle	0.723417289	short	11	high	0	738
25	pedal_paddle	0.723417289	short	2	high	1	613
25	pedal_paddle	0.723417289	short	6	high	1	868
25	pedal_paddle	0.723417289	short	7	high	1	906
25	pedal_paddle	0.723417289	short	9	high	0	700
25	pedal_paddle	0.723417289	short	3	high	0	979
25	pedal_paddle	0.723417289	short	4	high	1	863
25	pedal_paddle	0.723417289	short	10	high	0	779
25	pedal_paddle	0.723417289	short	5	high	0	682
25	pedal_paddle	0.723417289	short	1	high	1	584
25	pedal_paddle	0.723417289	short	7	high	0	737
25	pedal_paddle	0.723417289	short	9	high	0	675
25	pedal_paddle	0.723417289	short	6	high	0	1559
25	pedal_paddle	0.723417289	short	5	high	1	1242
25	pedal_paddle	0.723417289	short	2	high	1	703
25	pedal_paddle	0.723417289	short	11	high	0	790
25	pedal_paddle	0.723417289	short	8	high	0	591
25	pedal_paddle	0.723417289	short	1	high	1	692
25	pedal_paddle	0.723417289	short	10	high	0	770
25	pedal_paddle	0.723417289	short	4	high	1	1055
25	pedal_paddle	0.723417289	short	3	high	0	1251
25	pedal_paddle	0.723417289	short	10	high	0	723
25	pedal_paddle	0.723417289	short	4	high	1	831
25	pedal_paddle	0.723417289	short	9	high	0	791
25	pedal_paddle	0.723417289	short	6	high	0	723
25	pedal_paddle	0.723417289	short	7	high	0	739
25	pedal_paddle	0.723417289	short	2	high	0	617
25	pedal_paddle	0.723417289	short	11	high	0	866
25	pedal_paddle	0.723417289	short	1	high	1	699
25	pedal_paddle	0.723417289	short	3	high	1	613
25	pedal_paddle	0.723417289	short	5	high	1	600
25	pedal_paddle	0.723417289	short	8	high	0	684
27	pen_pan	0.090843894	short	10	mid	0	1190
27	pen_pan	0.090843894	short	8	mid	0	808
27	pen_pan	0.090843894	short	6	mid	0	815
27	pen_pan	0.090843894	short	5	mid	0	1274
27	pen_pan	0.090843894	short	1	mid	1	858
27	pen_pan	0.090843894	short	9	mid	0	3547
27	pen_pan	0.090843894	short	11	mid	0	890
27	pen_pan	0.090843894	short	3	mid	0	712
27	pen_pan	0.090843894	short	4	mid	0	723
27	pen_pan	0.090843894	short	7	mid	0	1127
27	pen_pan	0.090843894	short	2	mid	0	903
27	pen_pan	0.090843894	short	4	mid	0	841
27	pen_pan	0.090843894	short	2	mid	0	867
27	pen_pan	0.090843894	short	10	mid	0	783
27	pen_pan	0.090843894	short	3	mid	0	582
27	pen_pan	0.090843894	short	5	mid	0	1153
27	pen_pan	0.090843894	short	8	mid	0	1379
27	pen_pan	0.090843894	short	7	mid	0	1238
27	pen_pan	0.090843894	short	6	mid	0	1661
27	pen_pan	0.090843894	short	11	mid	1	1712
27	pen_pan	0.090843894	short	9	mid	0	878
27	pen_pan	0.090843894	short	1	mid	1	730
27	pen_pan	0.090843894	short	6	mid	1	3931
27	pen_pan	0.090843894	short	9	mid	1	2949
27	pen_pan	0.090843894	short	5	mid	1	1733
27	pen_pan	0.090843894	short	7	mid	0	928
27	pen_pan	0.090843894	short	2	mid	1	815
27	pen_pan	0.090843894	short	4	mid	1	1022
27	pen_pan	0.090843894	short	1	mid	0	1760
27	pen_pan	0.090843894	short	10	mid	0	1509
27	pen_pan	0.090843894	short	8	mid	0	1493
27	pen_pan	0.090843894	short	11	mid	1	2253
27	pen_pan	0.090843894	short	3	mid	1	1467
27	pedal_paddle	0.090843894	short	9	mid	0	1992
27	pedal_paddle	0.090843894	short	8	mid	0	1181
27	pedal_paddle	0.090843894	short	6	mid	0	1387
27	pedal_paddle	0.090843894	short	3	mid	1	2941
27	pedal_paddle	0.090843894	short	1	mid	1	1308
27	pedal_paddle	0.090843894	short	4	mid	1	1100
27	pedal_paddle	0.090843894	short	11	mid	0	909
27	pedal_paddle	0.090843894	short	2	mid	0	1907
27	pedal_paddle	0.090843894	short	10	mid	0	3008
27	pedal_paddle	0.090843894	short	7	mid	0	3532
27	pedal_paddle	0.090843894	short	5	mid	0	1924
27	pedal_paddle	0.090843894	short	10	mid	0	4633
27	pedal_paddle	0.090843894	short	6	mid	0	1551
27	pedal_paddle	0.090843894	short	7	mid	0	2509
27	pedal_paddle	0.090843894	short	5	mid	0	1362
27	pedal_paddle	0.090843894	short	3	mid	0	1770
27	pedal_paddle	0.090843894	short	2	mid	0	1369
27	pedal_paddle	0.090843894	short	11	mid	1	3289
27	pedal_paddle	0.090843894	short	4	mid	1	1290
27	pedal_paddle	0.090843894	short	9	mid	1	1561
27	pedal_paddle	0.090843894	short	8	mid	1	2682
27	pedal_paddle	0.090843894	short	1	mid	1	1573
27	pedal_paddle	0.090843894	short	6	mid	0	1972
27	pedal_paddle	0.090843894	short	11	mid	1	721
27	pedal_paddle	0.090843894	short	9	mid	0	1563
27	pedal_paddle	0.090843894	short	2	mid	0	1247
27	pedal_paddle	0.090843894	short	1	mid	0	1383
27	pedal_paddle	0.090843894	short	10	mid	0	1717
27	pedal_paddle	0.090843894	short	5	mid	0	1184
27	pedal_paddle	0.090843894	short	3	mid	0	875
27	pedal_paddle	0.090843894	short	4	mid	0	849
27	pedal_paddle	0.090843894	short	7	mid	0	1140
27	pedal_paddle	0.090843894	short	8	mid	1	2583
29	pen_pan	0.892035864	short	8	high	0	2122
29	pen_pan	0.892035864	short	6	high	0	1384
29	pen_pan	0.892035864	short	9	high	0	995
29	pen_pan	0.892035864	short	5	high	0	955
29	pen_pan	0.892035864	short	2	high	0	1118
29	pen_pan	0.892035864	short	3	high	0	1266
29	pen_pan	0.892035864	short	10	high	0	1974
29	pen_pan	0.892035864	short	4	high	0	1169
29	pen_pan	0.892035864	short	7	high	0	969
29	pen_pan	0.892035864	short	1	high	1	1299
29	pen_pan	0.892035864	short	11	high	0	1079
29	pen_pan	0.892035864	short	5	high	0	921
29	pen_pan	0.892035864	short	7	high	0	849
29	pen_pan	0.892035864	short	10	high	0	1051
29	pen_pan	0.892035864	short	6	high	0	1057
29	pen_pan	0.892035864	short	2	high	0	968
29	pen_pan	0.892035864	short	9	high	1	785
29	pen_pan	0.892035864	short	11	high	0	846
29	pen_pan	0.892035864	short	4	high	0	755
29	pen_pan	0.892035864	short	3	high	0	1064
29	pen_pan	0.892035864	short	1	high	0	1096
29	pen_pan	0.892035864	short	8	high	0	977
29	pen_pan	0.892035864	short	10	high	0	1201
29	pen_pan	0.892035864	short	6	high	0	730
29	pen_pan	0.892035864	short	4	high	1	1324
29	pen_pan	0.892035864	short	7	high	0	877
29	pen_pan	0.892035864	short	8	high	0	766
29	pen_pan	0.892035864	short	9	high	0	791
29	pen_pan	0.892035864	short	11	high	0	701
29	pen_pan	0.892035864	short	2	high	1	838
29	pen_pan	0.892035864	short	1	high	1	1008
29	pen_pan	0.892035864	short	3	high	1	997
29	pen_pan	0.892035864	short	5	high	1	2417
29	pedal_paddle	0.892035864	short	3	high	1	1148
29	pedal_paddle	0.892035864	short	4	high	1	1168
29	pedal_paddle	0.892035864	short	11	high	0	936
29	pedal_paddle	0.892035864	short	1	high	1	549
29	pedal_paddle	0.892035864	short	5	high	1	672
29	pedal_paddle	0.892035864	short	2	high	1	659
29	pedal_paddle	0.892035864	short	8	high	0	690
29	pedal_paddle	0.892035864	short	7	high	0	719
29	pedal_paddle	0.892035864	short	6	high	0	597
29	pedal_paddle	0.892035864	short	9	high	0	594
29	pedal_paddle	0.892035864	short	10	high	0	739
29	pedal_paddle	0.892035864	short	3	high	0	579
29	pedal_paddle	0.892035864	short	1	high	1	768
29	pedal_paddle	0.892035864	short	8	high	0	743
29	pedal_paddle	0.892035864	short	7	high	0	540
29	pedal_paddle	0.892035864	short	2	high	1	669
29	pedal_paddle	0.892035864	short	6	high	1	1308
29	pedal_paddle	0.892035864	short	4	high	1	1485
29	pedal_paddle	0.892035864	short	11	high	0	677
29	pedal_paddle	0.892035864	short	9	high	0	572
29	pedal_paddle	0.892035864	short	10	high	0	598
29	pedal_paddle	0.892035864	short	5	high	0	841
29	pedal_paddle	0.892035864	short	7	high	0	766
29	pedal_paddle	0.892035864	short	3	high	1	658
29	pedal_paddle	0.892035864	short	5	high	1	548
29	pedal_paddle	0.892035864	short	11	high	0	677
29	pedal_paddle	0.892035864	short	2	high	1	621
29	pedal_paddle	0.892035864	short	6	high	1	511
29	pedal_paddle	0.892035864	short	1	high	1	585
29	pedal_paddle	0.892035864	short	10	high	0	665
29	pedal_paddle	0.892035864	short	4	high	0	484
29	pedal_paddle	0.892035864	short	9	high	0	1888
29	pedal_paddle	0.892035864	short	8	high	1	2162
30	pen_pan	0.764806116	short	3	mid	1	2680
30	pen_pan	0.764806116	short	2	mid	1	728
30	pen_pan	0.764806116	short	6	mid	0	836
30	pen_pan	0.764806116	short	5	mid	0	2227
30	pen_pan	0.764806116	short	11	mid	0	955
30	pen_pan	0.764806116	short	9	mid	0	853
30	pen_pan	0.764806116	short	1	mid	1	613
30	pen_pan	0.764806116	short	8	mid	0	940
30	pen_pan	0.764806116	short	7	mid	0	1020
30	pen_pan	0.764806116	short	4	mid	1	1053
30	pen_pan	0.764806116	short	10	mid	0	538
30	pen_pan	0.764806116	short	4	mid	1	713
30	pen_pan	0.764806116	short	1	mid	1	2125
30	pen_pan	0.764806116	short	9	mid	0	657
30	pen_pan	0.764806116	short	11	mid	0	799
30	pen_pan	0.764806116	short	3	mid	1	664
30	pen_pan	0.764806116	short	2	mid	1	978
30	pen_pan	0.764806116	short	10	mid	0	696
30	pen_pan	0.764806116	short	5	mid	1	1818
30	pen_pan	0.764806116	short	7	mid	0	939
30	pen_pan	0.764806116	short	6	mid	0	1484
30	pen_pan	0.764806116	short	8	mid	0	672
30	pen_pan	0.764806116	short	3	mid	1	695
30	pen_pan	0.764806116	short	2	mid	1	1060
30	pen_pan	0.764806116	short	8	mid	0	610
30	pen_pan	0.764806116	short	7	mid	0	920
30	pen_pan	0.764806116	short	5	mid	0	1525
30	pen_pan	0.764806116	short	6	mid	0	1157
30	pen_pan	0.764806116	short	11	mid	0	870
30	pen_pan	0.764806116	short	4	mid	1	1203
30	pen_pan	0.764806116	short	9	mid	0	830
30	pen_pan	0.764806116	short	10	mid	0	780
30	pen_pan	0.764806116	short	1	mid	1	630
30	pedal_paddle	0.764806116	short	8	mid	0	1355
30	pedal_paddle	0.764806116	short	11	mid	0	623
30	pedal_paddle	0.764806116	short	9	mid	0	541
30	pedal_paddle	0.764806116	short	2	mid	1	571
30	pedal_paddle	0.764806116	short	3	mid	1	537
30	pedal_paddle	0.764806116	short	7	mid	0	792
30	pedal_paddle	0.764806116	short	1	mid	0	3118
30	pedal_paddle	0.764806116	short	5	mid	0	1212
30	pedal_paddle	0.764806116	short	4	mid	0	851
30	pedal_paddle	0.764806116	short	10	mid	0	790
30	pedal_paddle	0.764806116	short	6	mid	0	571
30	pedal_paddle	0.764806116	short	2	mid	1	583
30	pedal_paddle	0.764806116	short	6	mid	0	699
30	pedal_paddle	0.764806116	short	8	mid	0	713
30	pedal_paddle	0.764806116	short	5	mid	0	557
30	pedal_paddle	0.764806116	short	3	mid	0	653
30	pedal_paddle	0.764806116	short	11	mid	0	2057
30	pedal_paddle	0.764806116	short	4	mid	1	638
30	pedal_paddle	0.764806116	short	10	mid	0	796
30	pedal_paddle	0.764806116	short	1	mid	1	779
30	pedal_paddle	0.764806116	short	9	mid	0	646
30	pedal_paddle	0.764806116	short	7	mid	0	669
30	pedal_paddle	0.764806116	short	11	mid	1	1527
30	pedal_paddle	0.764806116	short	9	mid	1	778
30	pedal_paddle	0.764806116	short	8	mid	1	746
30	pedal_paddle	0.764806116	short	10	mid	1	948
30	pedal_paddle	0.764806116	short	5	mid	1	880
30	pedal_paddle	0.764806116	short	2	mid	1	618
30	pedal_paddle	0.764806116	short	7	mid	0	603
30	pedal_paddle	0.764806116	short	4	mid	0	527
30	pedal_paddle	0.764806116	short	1	mid	1	754
30	pedal_paddle	0.764806116	short	3	mid	1	664
30	pedal_paddle	0.764806116	short	6	mid	0	751
31	pen_pan	0.407870075	short	1	high	0	3322
31	pen_pan	0.407870075	short	2	high	1	1664
31	pen_pan	0.407870075	short	10	high	0	1506
31	pen_pan	0.407870075	short	9	high	0	1800
31	pen_pan	0.407870075	short	7	high	1	828
31	pen_pan	0.407870075	short	6	high	1	2114
31	pen_pan	0.407870075	short	5	high	1	2873
31	pen_pan	0.407870075	short	8	high	1	1889
31	pen_pan	0.407870075	short	3	high	1	1873
31	pen_pan	0.407870075	short	4	high	0	2236
31	pen_pan	0.407870075	short	11	high	0	1102
31	pen_pan	0.407870075	short	10	high	0	1519
31	pen_pan	0.407870075	short	1	high	1	882
31	pen_pan	0.407870075	short	2	high	1	2227
31	pen_pan	0.407870075	short	3	high	1	2911
31	pen_pan	0.407870075	short	6	high	0	5046
31	pen_pan	0.407870075	short	9	high	0	1019
31	pen_pan	0.407870075	short	4	high	1	985
31	pen_pan	0.407870075	short	5	high	0	1792
31	pen_pan	0.407870075	short	11	high	0	1080
31	pen_pan	0.407870075	short	7	high	1	851
31	pen_pan	0.407870075	short	8	high	1	1143
31	pen_pan	0.407870075	short	5	high	1	3245
31	pen_pan	0.407870075	short	1	high	1	1089
31	pen_pan	0.407870075	short	9	high	0	859
31	pen_pan	0.407870075	short	3	high	1	944
31	pen_pan	0.407870075	short	2	high	1	1156
31	pen_pan	0.407870075	short	8	high	0	834
31	pen_pan	0.407870075	short	10	high	0	1136
31	pen_pan	0.407870075	short	4	high	1	846
31	pen_pan	0.407870075	short	6	high	1	1087
31	pen_pan	0.407870075	short	11	high	0	859
31	pen_pan	0.407870075	short	7	high	1	1132
31	pedal_paddle	0.407870075	short	9	high	1	1562
31	pedal_paddle	0.407870075	short	4	high	1	3662
31	pedal_paddle	0.407870075	short	7	high	1	1864
31	pedal_paddle	0.407870075	short	8	high	1	2016
31	pedal_paddle	0.407870075	short	10	high	0	1037
31	pedal_paddle	0.407870075	short	6	high	0	1168
31	pedal_paddle	0.407870075	short	11	high	1	1844
31	pedal_paddle	0.407870075	short	1	high	0	1562
31	pedal_paddle	0.407870075	short	2	high	0	1637
31	pedal_paddle	0.407870075	short	3	high	0	1337
31	pedal_paddle	0.407870075	short	5	high	1	1101
31	pedal_paddle	0.407870075	short	6	high	1	1051
31	pedal_paddle	0.407870075	short	3	high	1	1220
31	pedal_paddle	0.407870075	short	9	high	1	1185
31	pedal_paddle	0.407870075	short	5	high	1	976
31	pedal_paddle	0.407870075	short	4	high	0	870
31	pedal_paddle	0.407870075	short	1	high	0	1035
31	pedal_paddle	0.407870075	short	7	high	1	1292
31	pedal_paddle	0.407870075	short	2	high	0	1719
31	pedal_paddle	0.407870075	short	8	high	0	1450
31	pedal_paddle	0.407870075	short	10	high	0	1420
31	pedal_paddle	0.407870075	short	11	high	0	1381
31	pedal_paddle	0.407870075	short	10	high	0	3675
31	pedal_paddle	0.407870075	short	6	high	1	1277
31	pedal_paddle	0.407870075	short	9	high	1	1913
31	pedal_paddle	0.407870075	short	2	high	0	1133
31	pedal_paddle	0.407870075	short	11	high	0	1384
31	pedal_paddle	0.407870075	short	8	high	0	2069
31	pedal_paddle	0.407870075	short	4	high	0	1178
31	pedal_paddle	0.407870075	short	5	high	0	1341
31	pedal_paddle	0.407870075	short	7	high	1	874
31	pedal_paddle	0.407870075	short	3	high	0	1152
31	pedal_paddle	0.407870075	short	1	high	0	1648
32	pen_pan	0.639516875	short	5	mid	0	1142
32	pen_pan	0.639516875	short	4	mid	0	2559
32	pen_pan	0.639516875	short	3	mid	1	1390
32	pen_pan	0.639516875	short	10	mid	0	1156
32	pen_pan	0.639516875	short	6	mid	1	1379
32	pen_pan	0.639516875	short	8	mid	0	1215
32	pen_pan	0.639516875	short	11	mid	0	1022
32	pen_pan	0.639516875	short	1	mid	1	904
32	pen_pan	0.639516875	short	7	mid	1	2288
32	pen_pan	0.639516875	short	2	mid	1	1330
32	pen_pan	0.639516875	short	9	mid	0	1150
32	pen_pan	0.639516875	short	6	mid	1	1117
32	pen_pan	0.639516875	short	3	mid	1	1149
32	pen_pan	0.639516875	short	10	mid	0	939
32	pen_pan	0.639516875	short	8	mid	0	1058
32	pen_pan	0.639516875	short	5	mid	1	1055
32	pen_pan	0.639516875	short	9	mid	0	1159
32	pen_pan	0.639516875	short	2	mid	1	1170
32	pen_pan	0.639516875	short	4	mid	1	1318
32	pen_pan	0.639516875	short	7	mid	0	1115
32	pen_pan	0.639516875	short	11	mid	0	1245
32	pen_pan	0.639516875	short	1	mid	1	923
32	pen_pan	0.639516875	short	4	mid	0	1049
32	pen_pan	0.639516875	short	7	mid	0	1170
32	pen_pan	0.639516875	short	9	mid	0	1080
32	pen_pan	0.639516875	short	8	mid	0	1129
32	pen_pan	0.639516875	short	1	mid	1	937
32	pen_pan	0.639516875	short	3	mid	1	1163
32	pen_pan	0.639516875	short	11	mid	0	905
32	pen_pan	0.639516875	short	5	mid	1	947
32	pen_pan	0.639516875	short	6	mid	1	1381
32	pen_pan	0.639516875	short	10	mid	0	1118
32	pen_pan	0.639516875	short	2	mid	1	1487
32	pedal_paddle	0.639516875	short	8	mid	0	1597
32	pedal_paddle	0.639516875	short	3	mid	0	1669
32	pedal_paddle	0.639516875	short	7	mid	0	1374
32	pedal_paddle	0.639516875	short	10	mid	0	997
32	pedal_paddle	0.639516875	short	11	mid	0	1148
32	pedal_paddle	0.639516875	short	5	mid	1	814
32	pedal_paddle	0.639516875	short	9	mid	0	1165
32	pedal_paddle	0.639516875	short	2	mid	1	1161
32	pedal_paddle	0.639516875	short	1	mid	1	1213
32	pedal_paddle	0.639516875	short	4	mid	1	1126
32	pedal_paddle	0.639516875	short	6	mid	1	1073
32	pedal_paddle	0.639516875	short	4	mid	1	1009
32	pedal_paddle	0.639516875	short	1	mid	1	1054
32	pedal_paddle	0.639516875	short	2	mid	1	1031
32	pedal_paddle	0.639516875	short	7	mid	0	1043
32	pedal_paddle	0.639516875	short	11	mid	0	1063
32	pedal_paddle	0.639516875	short	9	mid	0	931
32	pedal_paddle	0.639516875	short	8	mid	0	877
32	pedal_paddle	0.639516875	short	5	mid	1	925
32	pedal_paddle	0.639516875	short	3	mid	1	1031
32	pedal_paddle	0.639516875	short	6	mid	1	979
32	pedal_paddle	0.639516875	short	10	mid	0	908
32	pedal_paddle	0.639516875	short	3	mid	0	980
32	pedal_paddle	0.639516875	short	1	mid	1	1253
32	pedal_paddle	0.639516875	short	10	mid	0	924
32	pedal_paddle	0.639516875	short	7	mid	0	1255
32	pedal_paddle	0.639516875	short	5	mid	0	1057
32	pedal_paddle	0.639516875	short	2	mid	1	929
32	pedal_paddle	0.639516875	short	9	mid	0	868
32	pedal_paddle	0.639516875	short	4	mid	0	818
32	pedal_paddle	0.639516875	short	8	mid	0	1036
32	pedal_paddle	0.639516875	short	11	mid	0	1090
32	pedal_paddle	0.639516875	short	6	mid	0	660
33	pen_pan	0.883403786	short	10	high	0	1759
33	pen_pan	0.883403786	short	7	high	1	2587
33	pen_pan	0.883403786	short	8	high	0	1329
33	pen_pan	0.883403786	short	11	high	0	1989
33	pen_pan	0.883403786	short	1	high	1	809
33	pen_pan	0.883403786	short	3	high	1	751
33	pen_pan	0.883403786	short	4	high	1	533
33	pen_pan	0.883403786	short	6	high	1	746
33	pen_pan	0.883403786	short	9	high	0	835
33	pen_pan	0.883403786	short	2	high	1	845
33	pen_pan	0.883403786	short	5	high	0	1596
33	pen_pan	0.883403786	short	1	high	1	722
33	pen_pan	0.883403786	short	7	high	0	1069
33	pen_pan	0.883403786	short	3	high	1	1435
33	pen_pan	0.883403786	short	11	high	0	1122
33	pen_pan	0.883403786	short	4	high	1	1645
33	pen_pan	0.883403786	short	8	high	0	1059
33	pen_pan	0.883403786	short	2	high	1	1902
33	pen_pan	0.883403786	short	10	high	0	1405
33	pen_pan	0.883403786	short	6	high	0	1359
33	pen_pan	0.883403786	short	9	high	0	1493
33	pen_pan	0.883403786	short	5	high	1	1066
33	pen_pan	0.883403786	short	10	high	0	1066
33	pen_pan	0.883403786	short	2	high	1	681
33	pen_pan	0.883403786	short	3	high	1	692
33	pen_pan	0.883403786	short	7	high	1	605
33	pen_pan	0.883403786	short	9	high	0	1146
33	pen_pan	0.883403786	short	8	high	0	1396
33	pen_pan	0.883403786	short	5	high	0	1769
33	pen_pan	0.883403786	short	4	high	0	1535
33	pen_pan	0.883403786	short	1	high	1	1222
33	pen_pan	0.883403786	short	11	high	0	882
33	pen_pan	0.883403786	short	6	high	1	702
33	pedal_paddle	0.883403786	short	5	high	1	1631
33	pedal_paddle	0.883403786	short	7	high	0	1122
33	pedal_paddle	0.883403786	short	10	high	0	895
33	pedal_paddle	0.883403786	short	9	high	0	927
33	pedal_paddle	0.883403786	short	2	high	1	729
33	pedal_paddle	0.883403786	short	8	high	0	937
33	pedal_paddle	0.883403786	short	3	high	1	705
33	pedal_paddle	0.883403786	short	4	high	1	751
33	pedal_paddle	0.883403786	short	1	high	1	794
33	pedal_paddle	0.883403786	short	6	high	1	1100
33	pedal_paddle	0.883403786	short	11	high	0	730
33	pedal_paddle	0.883403786	short	9	high	0	753
33	pedal_paddle	0.883403786	short	4	high	1	697
33	pedal_paddle	0.883403786	short	11	high	0	864
33	pedal_paddle	0.883403786	short	1	high	1	769
33	pedal_paddle	0.883403786	short	2	high	1	816
33	pedal_paddle	0.883403786	short	3	high	1	752
33	pedal_paddle	0.883403786	short	10	high	0	707
33	pedal_paddle	0.883403786	short	8	high	0	884
33	pedal_paddle	0.883403786	short	7	high	0	893
33	pedal_paddle	0.883403786	short	6	high	1	1072
33	pedal_paddle	0.883403786	short	5	high	1	680
33	pedal_paddle	0.883403786	short	10	high	0	898
33	pedal_paddle	0.883403786	short	5	high	1	683
33	pedal_paddle	0.883403786	short	8	high	1	1095
33	pedal_paddle	0.883403786	short	7	high	1	840
33	pedal_paddle	0.883403786	short	1	high	1	982
33	pedal_paddle	0.883403786	short	11	high	0	843
33	pedal_paddle	0.883403786	short	9	high	0	728
33	pedal_paddle	0.883403786	short	6	high	1	762
33	pedal_paddle	0.883403786	short	2	high	1	781
33	pedal_paddle	0.883403786	short	4	high	1	1328
33	pedal_paddle	0.883403786	short	3	high	1	741
34	pen_pan	0.883987463	short	7	high	0	2017
34	pen_pan	0.883987463	short	6	high	0	1412
34	pen_pan	0.883987463	short	8	high	0	1199
34	pen_pan	0.883987463	short	11	high	0	1218
34	pen_pan	0.883987463	short	4	high	1	1080
34	pen_pan	0.883987463	short	2	high	1	1601
34	pen_pan	0.883987463	short	5	high	1	1009
34	pen_pan	0.883987463	short	1	high	1	3417
34	pen_pan	0.883987463	short	3	high	0	1503
34	pen_pan	0.883987463	short	9	high	0	1366
34	pen_pan	0.883987463	short	10	high	0	1710
34	pen_pan	0.883987463	short	8	high	0	1284
34	pen_pan	0.883987463	short	7	high	0	1408
34	pen_pan	0.883987463	short	6	high	1	3799
34	pen_pan	0.883987463	short	2	high	1	1180
34	pen_pan	0.883987463	short	11	high	0	1227
34	pen_pan	0.883987463	short	4	high	1	1569
34	pen_pan	0.883987463	short	5	high	1	1240
34	pen_pan	0.883987463	short	9	high	0	1348
34	pen_pan	0.883987463	short	1	high	1	1813
34	pen_pan	0.883987463	short	3	high	1	2792
34	pen_pan	0.883987463	short	10	high	0	1714
34	pen_pan	0.883987463	short	4	high	1	3587
34	pen_pan	0.883987463	short	7	high	0	1313
34	pen_pan	0.883987463	short	11	high	0	1237
34	pen_pan	0.883987463	short	2	high	1	1534
34	pen_pan	0.883987463	short	8	high	0	1831
34	pen_pan	0.883987463	short	10	high	0	2108
34	pen_pan	0.883987463	short	3	high	1	1390
34	pen_pan	0.883987463	short	6	high	1	2354
34	pen_pan	0.883987463	short	1	high	1	3614
34	pen_pan	0.883987463	short	5	high	0	1215
34	pen_pan	0.883987463	short	9	high	0	1182
34	pedal_paddle	0.883987463	short	5	high	0	1392
34	pedal_paddle	0.883987463	short	2	high	1	1329
34	pedal_paddle	0.883987463	short	9	high	0	1343
34	pedal_paddle	0.883987463	short	3	high	1	1327
34	pedal_paddle	0.883987463	short	8	high	0	1310
34	pedal_paddle	0.883987463	short	1	high	1	1278
34	pedal_paddle	0.883987463	short	10	high	0	1328
34	pedal_paddle	0.883987463	short	4	high	1	1491
34	pedal_paddle	0.883987463	short	11	high	0	1322
34	pedal_paddle	0.883987463	short	6	high	0	1304
34	pedal_paddle	0.883987463	short	7	high	0	1273
34	pedal_paddle	0.883987463	short	4	high	1	1349
34	pedal_paddle	0.883987463	short	10	high	0	1332
34	pedal_paddle	0.883987463	short	8	high	0	1338
34	pedal_paddle	0.883987463	short	9	high	0	1599
34	pedal_paddle	0.883987463	short	2	high	1	1439
34	pedal_paddle	0.883987463	short	11	high	0	1546
34	pedal_paddle	0.883987463	short	5	high	1	1426
34	pedal_paddle	0.883987463	short	1	high	1	1635
34	pedal_paddle	0.883987463	short	6	high	0	1989
34	pedal_paddle	0.883987463	short	7	high	0	1349
34	pedal_paddle	0.883987463	short	3	high	1	1635
34	pedal_paddle	0.883987463	short	2	high	1	1435
34	pedal_paddle	0.883987463	short	8	high	0	1505
34	pedal_paddle	0.883987463	short	4	high	0	1323
34	pedal_paddle	0.883987463	short	5	high	0	1348
